64,Func ;130; Inf ;162,,,0
65,Func ;130; Inf ;162,,,0
66,Func ;130; Inf ;162,,,0
67,Func ;130; Inf ;162,,,0
68,Func ;130; Inf ;162,,,0
69,Func ;130; Inf ;162,,,0
70,Func ;130; Inf ;162,,,0
71,Func ;130; Inf ;162,,,0
72,Func ;130; Inf ;162,,,0
73,Func ;130; Inf ;162,,,0
74,Func ;130; Inf ;162,,,0
75,Func ;130; Inf ;162,,,0
76,Func ;130; Inf ;162,,,0
77,Func ;130; Inf ;162,,,0
78,Func ;130; Inf ;162,,,0
79,Func ;130; Inf ;162,,,0
80,Func ;130; Inf ;162,,,0
81,Func ;130; Inf ;162,,,0
82,Func ;130; Inf ;162,,,0
83,Func ;130; Inf ;162,,,0
84,Func ;130; Inf ;162,,,0
85,Func ;130; Inf ;162,,,0
86,Func ;130; Inf ;162,,,0
87,Func ;130; Inf ;162,,,0
88,Func ;130; Inf ;162,,,0
89,Func ;130; Inf ;162,,,0
90,Func ;130; Inf ;162,,,0
91,Func ;130; Inf ;162,,,0
92,Func ;130; Inf ;162,,,0
93,Func ;130; Inf ;162,,,0
94,Func ;130; Inf ;162,,,0
95,Func ;130; Inf ;162,,,0
96,Func ;130; Inf ;162,,,0
97,Func ;130; Inf ;162,,,0
98,Func ;130; Inf ;162,,,0
99,Func ;130; Inf ;162,,,0
100,Func ;130; Inf ;162,,,0
101,Func ;130; Inf ;162,,,0
102,Func ;130; Inf ;162,,,0
103,Func ;130; Inf ;162,,,0
104,Func ;130; Inf ;162,,,0
105,Func ;130; Inf ;162,,,0
106,Func ;130; Inf ;162,,,0
107,Func ;130; Inf ;162,,,0
108,Func ;130; Inf ;162,,,0
109,Func ;130; Inf ;162,,,0
110,Func ;130; Inf ;162,,,0
111,Func ;130; Inf ;162,,,0
112,Func ;130; Inf ;162,,,0
113,Func ;130; Inf ;162,,,0
114,Func ;130; Inf ;162,,,0
115,Func ;130; Inf ;162,,,0
116,Func ;130; Inf ;162,,,0
117,Func ;130; Inf ;162,,,0
118,Func ;130; Inf ;162,,,0
119,Func ;130; Inf ;162,,,0
120,Func ;130; Inf ;162,,,0
121,Func ;130; Inf ;162,,,0
122,Func ;130; Inf ;162,,,0
123,Func ;130; Inf ;162,,,0
124,Func ;130; Inf ;162,,,0
125,Func ;130; Inf ;162,,,0
126,Func ;130; Inf ;162,,,0
127,Func ;130; Inf ;162,,,0
128,Func ;130; Inf ;162,,,0
129,Func ;130; Inf ;162,,,0
130,Func ;130; Inf ;162,,,0
131,Func ;130; Inf ;162,,,0
132,Func ;130; Inf ;162,,,0
133,Func ;130; Inf ;162,,,0
134,Func ;130; Inf ;162,,,0
135,Func ;130; Inf ;162,,,0
136,Func ;130; Inf ;162,,,0
137,Func ;130; Inf ;162,,,0
138,Func ;130; Inf ;162,,,0
139,Func ;130; Inf ;162,,,0
140,Func ;130; Inf ;162,,,0
141,Func ;130; Inf ;162,,,0
142,Func ;130; Inf ;162,,,0
143,Func ;130; Inf ;162,,,0
144,Func ;130; Inf ;162,,,0
145,Func ;130; Inf ;162,,,0
146,Func ;130; Inf ;162,,,0
147,Func ;130; Inf ;162,,,0
148,Func ;130; Inf ;162,,,0
149,Func ;130; Inf ;162,,,0
150,Func ;130; Inf ;162,,,0
151,Func ;130; Inf ;162,,,0
152,Func ;130; Inf ;162,,,0
153,Func ;130; Inf ;162,,,0
154,Func ;130; Inf ;162,,,0
155,Func ;130; Inf ;162,,,0
156,Func ;130; Inf ;162,,,0
157,Func ;130; Inf ;162,,,0
158,Func ;130; Inf ;162,,,0
159,Func ;130; Inf ;162,,,0
160,Func ;130; Inf ;162,,,0
161,Func ;130; Inf ;162,,,0
162,Func ;130; Inf ;162,,,0
163,Func ;130; Inf ;162,,,0
164,Func ;130; Inf ;162,,,0
165,Func ;130; Inf ;162,,,0
166,Func ;130; Inf ;162,,,0
167,Func ;130; Inf ;162,,,0
168,Func ;130; Inf ;162,,,0
169,Func ;130; Inf ;162,,,0
170,Func ;130; Inf ;162,,,0
171,Func ;130; Inf ;162,,,0
172,Func ;130; Inf ;162,,,0
173,Func ;130; Inf ;162,,,0
174,Func ;130; Inf ;162,,,0
175,Func ;130; Inf ;162,,,0
176,Func ;130; Inf ;162,,,0
177,Func ;130; Inf ;162,,,0
178,Func ;130; Inf ;162,,,0
179,Func ;130; Inf ;162,,,0
180,Func ;130; Inf ;162,,,0
181,Func ;130; Inf ;162,,,0
182,Func ;130; Inf ;162,,,0
183,Func ;130; Inf ;162,,,0
184,Func ;130; Inf ;162,,,0
185,Func ;130; Inf ;162,,,0
186,Func ;130; Inf ;162,,,0
187,Func ;130; Inf ;162,,,0
188,Func ;130; Inf ;162,,,0
189,Func ;130; Inf ;162,,,0
190,Func ;130; Inf ;162,,,0
191,Func ;130; Inf ;162,,,0
192,Func ;130; Inf ;162,,,0
193,Func ;130; Inf ;162,,,0
194,Func ;130; Inf ;162,,,0
195,Func ;130; Inf ;162,,,0
196,Func ;130; Inf ;162,,,0
197,Func ;130; Inf ;162,,,0
198,Func ;130; Inf ;162,,,0
199,Func ;130; Inf ;162,,,0
200,Func ;130; Inf ;162,,,0
201,Func ;130; Inf ;162,,,0
202,Func ;130; Inf ;162,,,0
203,Func ;130; Inf ;162,,,0
204,Func ;130; Inf ;162,,,0
205,Func ;130; Inf ;162,,,0
206,Func ;130; Inf ;162,,,0
207,Func ;130; Inf ;162,,,0
208,Func ;130; Inf ;162,,,0
209,Func ;130; Inf ;162,,,0
210,Func ;130; Inf ;162,,,0
211,Func ;130; Inf ;162,,,0
212,Func ;130; Inf ;162,,,0
213,Func ;130; Inf ;162,,,0
214,Func ;130; Inf ;162,,,0
215,Func ;130; Inf ;162,,,0
216,Func ;130; Inf ;162,,,0
217,Func ;130; Inf ;162,,,0
218,Func ;130; Inf ;162,,,0
219,Func ;130; Inf ;162,,,0
220,Func ;130; Inf ;162,,,0
221,Func ;130; Inf ;162,,,0
222,Func ;130; Inf ;162,,,0
223,Func ;130; Inf ;162,,,0
224,Func ;130; Inf ;162,,,0
225,Func ;130; Inf ;162,,,0
226,Func ;130; Inf ;162,,,0
227,Func ;130; Inf ;162,,,0
228,Func ;130; Inf ;162,,,0
229,Func ;130; Inf ;162,,,0
230,Func ;130; Inf ;162,,,0
231,Func ;130; Inf ;162,,,0
232,Func ;130; Inf ;162,,,0
233,Func ;130; Inf ;162,,,0
234,Func ;130; Inf ;162,,,0
235,Func ;130; Inf ;162,,,0
236,Func ;130; Inf ;162,,,0
237,Func ;130; Inf ;162,,,0
238,Func ;130; Inf ;162,,,0
239,Func ;130; Inf ;162,,,0
240,Func ;130; Inf ;162,,,0
241,Func ;130; Inf ;162,,,0
242,Func ;130; Inf ;162,,,0
243,Func ;130; Inf ;162,,,0
244,Func ;130; Inf ;162,,,0
245,Func ;130; Inf ;162,,,0
246,Func ;130; Inf ;162,,,0
247,Func ;130; Inf ;162,,,0
248,Func ;130; Inf ;162,,,0
249,Func ;130; Inf ;162,,,0
250,Func ;130; Inf ;162,,,0
251,Func ;130; Inf ;162,,,0
252,Func ;130; Inf ;162,,,0
253,Func ;130; Inf ;162,,,0
254,Func ;130; Inf ;162,,,0
255,Func ;130; Inf ;162,,,0
256,Func ;130; Inf ;162,,,0
257,Func ;130; Inf ;162,,,0
258,Func ;130; Inf ;162,,,0
259,Func ;130; Inf ;162,,,0
260,Func ;130; Inf ;162,,,0
261,Func ;130; Inf ;162,,,0
262,Func ;130; Inf ;162,,,0
263,Func ;130; Inf ;162,,,0
264,Func ;130; Inf ;162,,,0
265,Func ;130; Inf ;162,,,0
266,Func ;130; Inf ;162,,,0
267,Func ;130; Inf ;162,,,0
268,Func ;130; Inf ;162,,,0
269,Func ;130; Inf ;162,,,0
270,Func ;130; Inf ;162,,,0
271,Func ;130; Inf ;162,,,0
272,Func ;130; Inf ;162,,,0
273,Func ;130; Inf ;162,,,0
274,Func ;130; Inf ;162,,,0
275,Func ;130; Inf ;162,,,0
276,Func ;130; Inf ;162,,,0
277,Func ;130; Inf ;162,,,0
278,Func ;130; Inf ;162,,,0
279,Func ;130; Inf ;162,,,0
280,Func ;130; Inf ;162,,,0
281,Func ;130; Inf ;162,,,0
282,Func ;130; Inf ;162,,,0
283,Func ;130; Inf ;162,,,0
284,Func ;130; Inf ;162,,,0
285,Func ;130; Inf ;162,,,0
286,Func ;130; Inf ;162,,,0
287,Func ;130; Inf ;162,,,0
288,Func ;130; Inf ;162,,,0
289,Func ;130; Inf ;162,,,0
290,Func ;130; Inf ;162,,,0
291,Func ;130; Inf ;162,,,0
292,Func ;130; Inf ;162,,,0
293,Func ;130; Inf ;162,,,0
294,Func ;130; Inf ;162,,,0
295,Func ;130; Inf ;162,,,0
296,Func ;130; Inf ;162,,,0
297,Func ;130; Inf ;162,,,0
298,Func ;130; Inf ;162,,,0
299,Func ;130; Inf ;162,,,0
300,Func ;130; Inf ;162,,,0
301,Func ;130; Inf ;162,,,0
302,Func ;130; Inf ;162,,,0
303,Func ;130; Inf ;162,,,0
304,Func ;130; Inf ;162,,,0
305,Func ;130; Inf ;162,,,0
306,Func ;130; Inf ;162,,,0
307,Func ;130; Inf ;162,,,0
308,Func ;130; Inf ;162,,,0
309,Func ;130; Inf ;162,,,0
310,Func ;130; Inf ;162,,,0
311,Func ;130; Inf ;162,,,0
312,Func ;130; Inf ;162,,,0
313,Func ;130; Inf ;162,,,0
314,Func ;130; Inf ;162,,,0
315,Func ;130; Inf ;162,,,0
316,Func ;130; Inf ;162,,,0
317,Func ;130; Inf ;162,,,0
318,Func ;130; Inf ;162,,,0
319,Func ;130; Inf ;162,,,0
320,Func ;130; Inf ;162,,,0
321,Func ;130; Inf ;162,,,0
322,Func ;130; Inf ;162,,,0
323,Func ;130; Inf ;162,,,0
324,Func ;130; Inf ;162,,,0
325,Func ;130; Inf ;162,,,0
326,Func ;130; Inf ;162,,,0
327,Func ;130; Inf ;162,,,0
328,Func ;130; Inf ;162,,,0
329,Func ;130; Inf ;162,,,0
330,Func ;130; Inf ;162,,,0
331,Func ;130; Inf ;162,,,0
332,Func ;130; Inf ;162,,,0
333,Func ;130; Inf ;162,,,0
334,Func ;130; Inf ;162,,,0
335,Func ;130; Inf ;162,,,0
336,Func ;130; Inf ;162,,,0
337,Func ;130; Inf ;162,,,0
338,Func ;130; Inf ;162,,,0
339,Func ;130; Inf ;162,,,0
340,Func ;130; Inf ;162,,,0
341,Func ;130; Inf ;162,,,0
342,Func ;130; Inf ;162,,,0
343,Func ;130; Inf ;162,,,0
344,Func ;130; Inf ;162,,,0
345,Func ;130; Inf ;162,,,0
346,Func ;130; Inf ;162,,,0
347,Func ;130; Inf ;162,,,0
348,Func ;130; Inf ;162,,,0
349,Func ;130; Inf ;162,,,0
350,Func ;130; Inf ;162,,,0
351,Func ;130; Inf ;162,,,0
352,Func ;130; Inf ;162,,,0
353,Func ;130; Inf ;162,,,0
354,Func ;130; Inf ;162,,,0
355,Func ;130; Inf ;162,,,0
356,Func ;130; Inf ;162,,,0
357,Func ;130; Inf ;162,,,0
358,Func ;130; Inf ;162,,,0
359,Func ;130; Inf ;162,,,0
360,Func ;130; Inf ;162,,,0
361,Func ;130; Inf ;162,,,0
362,Func ;130; Inf ;162,,,0
363,Func ;130; Inf ;162,,,0
364,Func ;130; Inf ;162,,,0
365,Func ;130; Inf ;162,,,0
366,Func ;130; Inf ;162,,,0
367,Func ;130; Inf ;162,,,0
368,Func ;130; Inf ;162,,,0
369,Func ;130; Inf ;162,,,0
370,Func ;130; Inf ;162,,,0
371,Func ;130; Inf ;162,,,0
372,Func ;130; Inf ;162,,,0
373,Func ;130; Inf ;162,,,0
374,Func ;130; Inf ;162,,,0
375,Func ;130; Inf ;162,,,0
376,Func ;130; Inf ;162,,,0
377,Func ;130; Inf ;162,,,0
378,Func ;130; Inf ;162,,,0
379,Func ;130; Inf ;162,,,0
380,Func ;130; Inf ;162,,,0
381,Func ;130; Inf ;162,,,0
382,Func ;130; Inf ;162,,,0
383,Func ;130; Inf ;162,,,0
384,Func ;130; Inf ;162,,,0
385,Func ;130; Inf ;162,,,0
386,Func ;130; Inf ;162,,,0
387,Func ;130; Inf ;162,,,0
388,Func ;130; Inf ;162,,,0
389,Func ;130; Inf ;162,,,0
390,Func ;130; Inf ;162,,,0
391,Func ;130; Inf ;162,,,0
392,Func ;130; Inf ;162,,,0
393,Func ;130; Inf ;162,,,0
394,Func ;130; Inf ;162,,,0
395,Func ;130; Inf ;162,,,0
396,Func ;130; Inf ;162,,,0
397,Func ;130; Inf ;162,,,0
398,Func ;130; Inf ;162,,,0
399,Func ;130; Inf ;162,,,0
400,Func ;130; Inf ;162,,,0
401,Func ;130; Inf ;162,,,0
402,Func ;130; Inf ;162,,,0
403,Func ;130; Inf ;162,,,0
404,Func ;130; Inf ;162,,,0
405,Func ;130; Inf ;162,,,0
406,Func ;130; Inf ;162,,,0
407,Func ;130; Inf ;162,,,0
408,Func ;130; Inf ;162,,,0
409,Func ;130; Inf ;162,,,0
410,Func ;130; Inf ;162,,,0
411,Func ;130; Inf ;162,,,0
412,Func ;130; Inf ;162,,,0
413,Func ;130; Inf ;162,,,0
414,Func ;130; Inf ;162,,,0
415,Func ;130; Inf ;162,,,0
416,Func ;130; Inf ;162,,,0
417,Func ;130; Inf ;162,,,0
418,Func ;130; Inf ;162,,,0
419,Func ;130; Inf ;162,,,0
420,Func ;130; Inf ;162,,,0
421,Func ;130; Inf ;162,,,0
422,Func ;130; Inf ;162,,,0
423,Func ;130; Inf ;162,,,0
424,Func ;130; Inf ;162,,,0
425,Func ;130; Inf ;162,,,0
426,Func ;130; Inf ;162,,,0
427,Func ;130; Inf ;162,,,0
428,Func ;130; Inf ;162,,,0
429,Func ;130; Inf ;162,,,0
430,Func ;130; Inf ;162,,,0
431,Func ;130; Inf ;162,,,0
432,Func ;130; Inf ;162,,,0
433,Func ;130; Inf ;162,,,0
434,Func ;130; Inf ;162,,,0
435,Func ;130; Inf ;162,,,0
436,Func ;130; Inf ;162,,,0
437,Func ;130; Inf ;162,,,0
438,Func ;130; Inf ;162,,,0
439,Func ;130; Inf ;162,,,0
440,Func ;130; Inf ;162,,,0
441,Func ;130; Inf ;162,,,0
442,Func ;130; Inf ;162,,,0
443,Func ;130; Inf ;162,,,0
444,Func ;130; Inf ;162,,,0
445,Func ;130; Inf ;162,,,0
446,Func ;130; Inf ;162,,,0
447,Func ;130; Inf ;162,,,0
448,Func ;130; Inf ;162,,,0
449,Func ;130; Inf ;162,,,0
450,Func ;130; Inf ;162,,,0
451,Func ;130; Inf ;162,,,0
452,Func ;130; Inf ;162,,,0
453,Func ;130; Inf ;162,,,0
454,Func ;130; Inf ;162,,,0
455,Func ;130; Inf ;162,,,0
456,Func ;130; Inf ;162,,,0
457,Func ;130; Inf ;162,,,0
458,Func ;130; Inf ;162,,,0
459,Func ;130; Inf ;162,,,0
460,Func ;130; Inf ;162,,,0
461,Func ;130; Inf ;162,,,0
462,Func ;130; Inf ;162,,,0
463,Func ;130; Inf ;162,,,0
464,Func ;130; Inf ;162,,,0
465,Func ;130; Inf ;162,,,0
466,Func ;130; Inf ;162,,,0
467,Func ;130; Inf ;162,,,0
468,Func ;130; Inf ;162,,,0
469,Func ;130; Inf ;162,,,0
470,Func ;130; Inf ;162,,,0
471,Func ;130; Inf ;162,,,0
472,Func ;130; Inf ;162,,,0
473,Func ;130; Inf ;162,,,0
474,Func ;130; Inf ;162,,,0
475,Func ;130; Inf ;162,,,0
476,Func ;130; Inf ;162,,,0
477,Func ;130; Inf ;162,,,0
478,Func ;130; Inf ;162,,,0
479,Func ;130; Inf ;162,,,0
480,Func ;130; Inf ;162,,,0
481,Func ;130; Inf ;162,,,0
482,Func ;130; Inf ;162,,,0
483,Func ;130; Inf ;162,,,0
484,Func ;130; Inf ;162,,,0
485,Func ;130; Inf ;162,,,0
486,Func ;130; Inf ;162,,,0
487,Func ;130; Inf ;162,,,0
488,Func ;130; Inf ;162,,,0
50
1
1000,601
06/11/2025,08:20:54.699000
06/11/2025,08:20:54.699000
BINARY
1
